Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
99.720           -0.054183       -3.104446
99.735           -0.053030       -3.038388
99.750           -0.051872       -2.972036
99.765           -0.050709       -2.905408
99.780           -0.049542       -2.838524
99.795           -0.048370       -2.771402
99.810           -0.047195       -2.704061
99.825           -0.046016       -2.636520
99.840           -0.044834       -2.568797
99.855           -0.043649       -2.500911
99.870           -0.042462       -2.432880
99.885           -0.041272       -2.364723
99.900           -0.040081       -2.296457
99.915           -0.038888       -2.228100
99.930           -0.037693       -2.159670
99.945           -0.036498       -2.091183
99.960           -0.035302       -2.022658
99.975           -0.034106       -1.954109
99.990           -0.032909       -1.885555
100.005          -0.031713       -1.817011
100.020          -0.030517       -1.748492
100.035          -0.029322       -1.680014
100.050          -0.028128       -1.611592
100.065          -0.026935       -1.543241
100.080          -0.025743       -1.474974
100.095          -0.024553       -1.406807
100.110          -0.023366       -1.338751
100.125          -0.022180       -1.270820
100.140          -0.020997       -1.203027
100.155          -0.019816       -1.135384
100.170          -0.018638       -1.067902
100.185          -0.017464       -1.000593
100.200          -0.016292       -0.933468
100.215          -0.015124       -0.866537
100.230          -0.013959       -0.799810
100.245          -0.012798       -0.733296
100.260          -0.011641       -0.667004
100.275          -0.010488       -0.600944
100.290          -0.009340       -0.535122
100.305          -0.008195       -0.469547
100.320          -0.007055       -0.404226
100.335          -0.005920       -0.339164
100.350          -0.004789       -0.274370
100.365          -0.003663       -0.209848
100.380          -0.002541       -0.145603
100.395          -0.001425       -0.081640
100.410          -0.000314       -0.017964
100.425           0.000793        0.045422
100.440           0.001894        0.108514
100.455           0.002990        0.171310
100.470           0.004081        0.233807
100.485           0.005166        0.296003
100.500           0.006246        0.357896
100.515           0.007321        0.419487
100.530           0.008391        0.480773
100.545           0.009455        0.541755
100.560           0.010514        0.602433
100.575           0.011568        0.662808
100.590           0.012617        0.722882
100.605           0.013660        0.782655
100.620           0.014698        0.842131
100.635           0.015731        0.901311
100.650           0.016759        0.960198
100.665           0.017781        1.018797
100.680           0.018799        1.077109
100.695           0.019812        1.135141
100.710           0.020820        1.192895
100.725           0.021823        1.250378
100.740           0.022822        1.307594
100.755           0.023816        1.364549
100.770           0.024805        1.421249
100.785           0.025791        1.477700
100.800           0.026772        1.533908
100.815           0.027749        1.589881
100.830           0.028722        1.645626
100.845           0.029691        1.701151
100.860           0.030656        1.756462
100.875           0.031618        1.811568
100.890           0.032576        1.866477
100.905           0.033531        1.921196
100.920           0.034483        1.975736
100.935           0.035432        2.030104
100.950           0.036378        2.084309
100.965           0.037321        2.138360
100.980           0.038262        2.192265
100.995           0.039201        2.246034
101.010           0.040137        2.299676
101.025           0.041071        2.353200
101.040           0.042003        2.406615
101.055           0.042934        2.459929
101.070           0.043863        2.513152
101.085           0.044790        2.566293
101.100           0.045716        2.619360
101.115           0.046641        2.672361
101.130           0.047566        2.725306
101.145           0.048489        2.778201
101.160           0.049411        2.831057
101.175           0.050333        2.883879
101.190           0.051255        2.936675
101.205           0.052176        2.989454
101.220           0.053097        3.042220
101.235           0.054018        3.094982
101.250           0.054939        3.147746
101.265           0.055860        3.200516
101.280           0.056781        3.253299
101.295           0.057702        3.306100
101.310           0.058624        3.358923
101.325           0.059547        3.411773
101.340           0.060470        3.464653
101.355           0.061393        3.517567
101.370           0.062317        3.570517
101.385           0.063242        3.623505
101.400           0.064168        3.676535
101.415           0.065094        3.729606
101.430           0.066021        3.782721
101.445           0.066949        3.835879
101.460           0.067877        3.889080
101.475           0.068807        3.942323
101.490           0.069737        3.995608
101.505           0.070667        4.048933
101.520           0.071599        4.102296
101.535           0.072531        4.155693
101.550           0.073463        4.209123
101.565           0.074396        4.262582
101.580           0.075330        4.316064
