Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
200.37             -0.0373         -2.1364
200.40             -0.0376         -2.1534
200.43             -0.0379         -2.1702
200.46             -0.0382         -2.1867
200.49             -0.0385         -2.2031
200.52             -0.0387         -2.2192
200.55             -0.0390         -2.2351
200.58             -0.0393         -2.2508
200.61             -0.0396         -2.2663
200.64             -0.0398         -2.2815
200.67             -0.0401         -2.2966
200.70             -0.0403         -2.3114
200.73             -0.0406         -2.3260
200.76             -0.0408         -2.3403
200.79             -0.0411         -2.3545
200.82             -0.0413         -2.3684
200.85             -0.0416         -2.3820
200.88             -0.0418         -2.3955
200.91             -0.0420         -2.4087
200.94             -0.0423         -2.4217
200.97             -0.0425         -2.4344
201.00             -0.0427         -2.4469
201.03             -0.0429         -2.4592
201.06             -0.0431         -2.4712
201.09             -0.0433         -2.4830
201.12             -0.0435         -2.4946
201.15             -0.0437         -2.5059
201.18             -0.0439         -2.5170
201.21             -0.0441         -2.5278
201.24             -0.0443         -2.5384
201.27             -0.0445         -2.5487
201.30             -0.0447         -2.5588
201.33             -0.0448         -2.5687
201.36             -0.0450         -2.5783
201.39             -0.0452         -2.5876
201.42             -0.0453         -2.5967
201.45             -0.0455         -2.6056
201.48             -0.0456         -2.6142
201.51             -0.0458         -2.6225
201.54             -0.0459         -2.6306
201.57             -0.0461         -2.6385
201.60             -0.0462         -2.6461
201.63             -0.0463         -2.6534
201.66             -0.0464         -2.6605
201.69             -0.0466         -2.6673
201.72             -0.0467         -2.6739
201.75             -0.0468         -2.6802
201.78             -0.0469         -2.6863
201.81             -0.0470         -2.6921
201.84             -0.0471         -2.6976
201.87             -0.0472         -2.7029
201.90             -0.0473         -2.7079
201.93             -0.0473         -2.7127
201.96             -0.0474         -2.7172
201.99             -0.0475         -2.7215
202.02             -0.0476         -2.7255
202.05             -0.0476         -2.7292
202.08             -0.0477         -2.7327
202.11             -0.0478         -2.7359
202.14             -0.0478         -2.7388
202.17             -0.0478         -2.7415
202.20             -0.0479         -2.7439
202.23             -0.0479         -2.7461
202.26             -0.0480         -2.7480
202.29             -0.0480         -2.7496
202.32             -0.0480         -2.7510
202.35             -0.0480         -2.7521
202.38             -0.0480         -2.7530
202.41             -0.0481         -2.7536
202.44             -0.0481         -2.7539
202.47             -0.0481         -2.7540
202.50             -0.0481         -2.7538
202.53             -0.0481         -2.7533
202.56             -0.0480         -2.7526
202.59             -0.0480         -2.7517
202.62             -0.0480         -2.7504
202.65             -0.0480         -2.7489
202.68             -0.0479         -2.7472
202.71             -0.0479         -2.7451
202.74             -0.0479         -2.7429
202.77             -0.0478         -2.7403
202.80             -0.0478         -2.7375
202.83             -0.0477         -2.7345
202.86             -0.0477         -2.7312
202.89             -0.0476         -2.7276
202.92             -0.0475         -2.7238
202.95             -0.0475         -2.7197
202.98             -0.0474         -2.7153
203.01             -0.0473         -2.7107
203.04             -0.0472         -2.7059
203.07             -0.0471         -2.7008
203.10             -0.0470         -2.6954
203.13             -0.0469         -2.6898
203.16             -0.0468         -2.6839
203.19             -0.0467         -2.6778
203.22             -0.0466         -2.6714
203.25             -0.0465         -2.6648
203.28             -0.0464         -2.6579
203.31             -0.0463         -2.6508
203.34             -0.0461         -2.6434
203.37             -0.0460         -2.6357
203.40             -0.0459         -2.6279
203.43             -0.0457         -2.6197
203.46             -0.0456         -2.6114
203.49             -0.0454         -2.6028
203.52             -0.0453         -2.5939
203.55             -0.0451         -2.5848
203.58             -0.0450         -2.5755
