Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
126.000          -0.008211       -0.470431
126.015          -0.007632       -0.437304
126.030          -0.007052       -0.404073
126.045          -0.006471       -0.370756
126.060          -0.005888       -0.337371
126.075          -0.005305       -0.303933
126.090          -0.004720       -0.270460
126.105          -0.004136       -0.236967
126.120          -0.003551       -0.203469
126.135          -0.002967       -0.169983
126.150          -0.002383       -0.136522
126.165          -0.001799       -0.103102
126.180          -0.001217       -0.069736
126.195          -0.000636       -0.036438
126.210          -0.000056       -0.003221
126.225           0.000522        0.029902
126.240           0.001098        0.062918
126.255           0.001672        0.095816
126.270           0.002244        0.128585
126.285           0.002814        0.161212
126.300           0.003380        0.193688
126.315           0.003944        0.226001
126.330           0.004505        0.258143
126.345           0.005063        0.290102
126.360           0.005618        0.321870
126.375           0.006169        0.353438
126.390           0.006716        0.384796
126.405           0.007259        0.415938
126.420           0.007799        0.446854
126.435           0.008335        0.477537
126.450           0.008866        0.507979
126.465           0.009393        0.538173
126.480           0.009915        0.568112
126.495           0.010433        0.597788
126.510           0.010947        0.627196
126.525           0.011455        0.656329
126.540           0.011959        0.685180
126.555           0.012457        0.713742
126.570           0.012951        0.742011
126.585           0.013439        0.769980
126.600           0.013921        0.797642
126.615           0.014399        0.824992
126.630           0.014871        0.852025
126.645           0.015337        0.878734
126.660           0.015797        0.905114
126.675           0.016252        0.931160
126.690           0.016700        0.956865
126.705           0.017143        0.982224
126.720           0.017580        1.007232
126.735           0.018010        1.031883
126.750           0.018434        1.056171
126.765           0.018851        1.080091
126.780           0.019262        1.103638
126.795           0.019666        1.126806
126.810           0.020064        1.149590
126.825           0.020455        1.171985
126.840           0.020839        1.193985
126.855           0.021216        1.215585
126.870           0.021586        1.236779
126.885           0.021949        1.257564
126.900           0.022304        1.277933
126.915           0.022652        1.297882
126.930           0.022993        1.317407
126.945           0.023326        1.336502
126.960           0.023652        1.355164
126.975           0.023970        1.373387
126.990           0.024280        1.391169
127.005           0.024583        1.408505
127.020           0.024878        1.425391
127.035           0.025165        1.441825
127.050           0.025443        1.457803
127.065           0.025714        1.473322
127.080           0.025977        1.488381
127.095           0.026232        1.502976
127.110           0.026479        1.517107
127.125           0.026717        1.530772
127.140           0.026947        1.543969
127.155           0.027170        1.556699
127.170           0.027384        1.568961
127.185           0.027589        1.580756
127.200           0.027787        1.592083
127.215           0.027977        1.602946
127.230           0.028158        1.613344
127.245           0.028332        1.623280
127.260           0.028497        1.632757
127.275           0.028654        1.641778
127.290           0.028804        1.650346
127.305           0.028946        1.658466
127.320           0.029080        1.666143
127.335           0.029206        1.673380
127.350           0.029325        1.680184
127.365           0.029436        1.686561
127.380           0.029540        1.692518
127.395           0.029637        1.698061
127.410           0.029726        1.703198
127.425           0.029809        1.707937
127.440           0.029885        1.712286
127.455           0.029954        1.716254
127.470           0.030017        1.719850
127.485           0.030073        1.723085
127.500           0.030124        1.725966
127.515           0.030168        1.728506
127.530           0.030207        1.730714
127.545           0.030240        1.732602
127.560           0.030267        1.734180
127.575           0.030290        1.735461
127.590           0.030307        1.736454
127.605           0.030319        1.737174
127.620           0.030327        1.737630
127.635           0.030331        1.737836
127.650           0.030330        1.737803
127.665           0.030326        1.737544
127.680           0.030318        1.737071
127.695           0.030306        1.736397
127.710           0.030291        1.735533
127.725           0.030273        1.734491
127.740           0.030252        1.733284
127.755           0.030228        1.731924
127.770           0.030202        1.730423
127.785           0.030173        1.728791
127.800           0.030143        1.727041
127.815           0.030110        1.725184
