Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
88.23              -0.1306         -7.4810
88.26              -0.1301         -7.4524
88.29              -0.1296         -7.4230
88.32              -0.1290         -7.3930
88.35              -0.1285         -7.3622
88.38              -0.1279         -7.3308
88.41              -0.1274         -7.2987
88.44              -0.1268         -7.2658
88.47              -0.1262         -7.2323
88.50              -0.1256         -7.1982
88.53              -0.1250         -7.1633
88.56              -0.1244         -7.1278
88.59              -0.1238         -7.0916
88.62              -0.1231         -7.0548
88.65              -0.1225         -7.0173
88.68              -0.1218         -6.9791
88.71              -0.1211         -6.9403
88.74              -0.1204         -6.9008
88.77              -0.1197         -6.8607
88.80              -0.1190         -6.8199
88.83              -0.1183         -6.7785
88.86              -0.1176         -6.7365
88.89              -0.1168         -6.6939
88.92              -0.1161         -6.6506
88.95              -0.1153         -6.6067
88.98              -0.1145         -6.5622
89.01              -0.1137         -6.5171
89.04              -0.1129         -6.4713
89.07              -0.1121         -6.4250
89.10              -0.1113         -6.3781
89.13              -0.1105         -6.3305
89.16              -0.1096         -6.2824
89.19              -0.1088         -6.2337
89.22              -0.1079         -6.1845
89.25              -0.1071         -6.1346
89.28              -0.1062         -6.0842
89.31              -0.1053         -6.0332
89.34              -0.1044         -5.9817
89.37              -0.1035         -5.9296
89.40              -0.1026         -5.8770
89.43              -0.1016         -5.8238
89.46              -0.1007         -5.7701
89.49              -0.0998         -5.7158
89.52              -0.0988         -5.6611
89.55              -0.0978         -5.6058
89.58              -0.0969         -5.5499
89.61              -0.0959         -5.4936
89.64              -0.0949         -5.4368
89.67              -0.0939         -5.3794
89.70              -0.0929         -5.3216
89.73              -0.0919         -5.2633
89.76              -0.0908         -5.2045
89.79              -0.0898         -5.1452
89.82              -0.0888         -5.0854
89.85              -0.0877         -5.0252
89.88              -0.0866         -4.9645
89.91              -0.0856         -4.9034
89.94              -0.0845         -4.8418
89.97              -0.0834         -4.7798
90.00              -0.0823         -4.7173
90.03              -0.0812         -4.6544
90.06              -0.0801         -4.5911
90.09              -0.0790         -4.5274
90.12              -0.0779         -4.4632
90.15              -0.0768         -4.3986
90.18              -0.0756         -4.3337
90.21              -0.0745         -4.2683
90.24              -0.0733         -4.2026
90.27              -0.0722         -4.1364
90.30              -0.0710         -4.0699
90.33              -0.0699         -4.0030
90.36              -0.0687         -3.9358
90.39              -0.0675         -3.8682
90.42              -0.0663         -3.8002
90.45              -0.0651         -3.7319
90.48              -0.0639         -3.6633
90.51              -0.0627         -3.5943
90.54              -0.0615         -3.5250
90.57              -0.0603         -3.4554
90.60              -0.0591         -3.3855
90.63              -0.0579         -3.3153
90.66              -0.0566         -3.2448
90.69              -0.0554         -3.1739
90.72              -0.0542         -3.1028
90.75              -0.0529         -3.0314
90.78              -0.0517         -2.9598
90.81              -0.0504         -2.8878
90.84              -0.0491         -2.8157
90.87              -0.0479         -2.7432
90.90              -0.0466         -2.6705
90.93              -0.0453         -2.5976
90.96              -0.0441         -2.5245
90.99              -0.0428         -2.4511
91.02              -0.0415         -2.3775
91.05              -0.0402         -2.3037
91.08              -0.0389         -2.2296
91.11              -0.0376         -2.1554
91.14              -0.0363         -2.0810
91.17              -0.0350         -2.0064
91.20              -0.0337         -1.9316
91.23              -0.0324         -1.8567
91.26              -0.0311         -1.7816
91.29              -0.0298         -1.7063
91.32              -0.0285         -1.6309
91.35              -0.0271         -1.5553
91.38              -0.0258         -1.4797
91.41              -0.0245         -1.4038
91.44              -0.0232         -1.3279
91.47              -0.0218         -1.2518
91.50              -0.0205         -1.1756
91.53              -0.0192         -1.0994
91.56              -0.0179         -1.0230
91.59              -0.0165         -0.9466
91.62              -0.0152         -0.8700
91.65              -0.0138         -0.7934
91.68              -0.0125         -0.7167
91.71              -0.0112         -0.6400
91.74              -0.0098         -0.5632
91.77              -0.0085         -0.4864
91.80              -0.0071         -0.4095
91.83              -0.0058         -0.3326
91.86              -0.0045         -0.2557
91.89              -0.0031         -0.1788
91.92              -0.0018         -0.1018
